pump_id,building_id,tank_id,timestamp,status,current_amps,vibration_mm_s,temperature_celsius,flow_rate_lpm,pressure_psi
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 08:00:00,running,13.97,2.27,52.7,179.4,48.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 08:30:00,running,13.05,2.18,52.2,193.0,45.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 09:00:00,running,11.37,1.61,48.7,165.3,45.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 09:30:00,running,10.94,2.37,48.4,169.3,48.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 10:00:00,running,11.54,2.3,49.0,185.1,46.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 10:30:00,running,13.44,1.59,52.0,164.2,42.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 11:00:00,running,12.22,2.36,48.5,150.8,41.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 11:30:00,running,13.24,2.96,48.1,185.3,39.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 12:00:00,running,11.54,2.69,49.8,183.7,46.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 12:30:00,running,12.41,2.71,52.4,159.4,43.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 13:00:00,running,14.37,3.38,51.4,200.9,45.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 13:30:00,running,10.26,2.59,49.9,180.3,48.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 14:00:00,running,12.85,2.32,50.8,166.4,43.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 14:30:00,running,10.71,2.19,48.4,166.5,49.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 15:00:00,running,11.5,2.23,50.3,197.7,48.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 15:30:00,running,11.77,2.76,50.6,162.1,50.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 16:00:00,running,13.06,2.27,51.3,171.7,48.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 16:30:00,running,11.53,2.73,53.5,160.7,43.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 17:00:00,running,11.61,2.56,50.1,151.4,46.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 17:30:00,running,12.61,3.09,50.9,188.6,46.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 18:00:00,running,11.69,2.78,50.8,168.1,44.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 18:30:00,running,12.31,2.59,49.4,186.6,47.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 19:00:00,running,10.69,2.88,50.2,174.8,45.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 19:30:00,running,12.14,1.95,52.8,185.7,49.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 20:00:00,running,11.89,2.31,51.1,177.2,42.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 20:30:00,running,12.7,3.0,49.2,151.9,48.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 21:00:00,running,11.77,2.82,50.2,186.0,51.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 21:30:00,running,11.09,1.97,51.6,179.7,44.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 22:00:00,running,10.87,2.37,50.0,195.4,39.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 22:30:00,running,10.83,2.66,49.3,183.0,40.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 23:00:00,running,12.46,2.51,47.2,166.1,43.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-03 23:30:00,running,11.94,2.59,48.5,157.3,46.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 00:00:00,running,12.09,3.03,55.6,191.8,39.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 00:30:00,running,11.52,2.95,51.6,198.6,44.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 01:00:00,running,10.94,2.36,51.0,195.3,41.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 01:30:00,running,12.76,2.18,48.2,170.7,41.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 02:00:00,running,10.82,2.32,49.9,162.7,51.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 02:30:00,running,11.63,2.24,49.4,173.7,46.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 03:00:00,running,10.76,2.78,49.4,199.1,44.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 03:30:00,running,12.2,3.02,45.5,208.8,43.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 04:00:00,running,11.44,2.43,50.6,175.3,44.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 04:30:00,running,12.46,2.31,52.5,183.8,47.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 05:00:00,running,11.4,2.42,48.5,180.0,41.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 05:30:00,running,14.12,2.35,49.0,138.4,44.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 06:00:00,running,12.75,3.02,50.2,181.5,43.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 06:30:00,running,11.22,1.83,50.4,168.0,43.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 07:00:00,running,12.22,3.02,54.8,173.0,41.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 07:30:00,running,11.75,2.64,53.6,144.3,47.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 08:00:00,running,12.18,2.8,46.8,186.8,44.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 08:30:00,running,11.6,2.26,52.0,157.7,38.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 09:00:00,running,12.09,2.88,51.2,173.4,43.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 09:30:00,running,9.88,2.18,49.1,169.0,44.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 10:00:00,running,12.79,2.68,49.9,200.2,48.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 10:30:00,running,11.02,2.64,50.0,191.1,50.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 11:00:00,running,10.47,2.6,53.8,162.7,47.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 11:30:00,running,11.98,2.58,52.6,167.0,44.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 12:00:00,running,12.97,2.04,47.7,193.1,46.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 12:30:00,running,10.78,1.98,49.3,197.6,43.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 13:00:00,running,11.36,2.17,50.1,202.3,42.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 13:30:00,running,11.97,2.08,45.7,171.6,40.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 14:00:00,running,11.97,2.86,51.3,200.5,47.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 14:30:00,running,12.82,2.25,47.9,185.9,45.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 15:00:00,running,11.24,2.25,51.2,178.5,49.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 15:30:00,running,10.95,2.3,46.9,194.9,45.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 16:00:00,running,12.49,2.46,49.0,167.3,45.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 16:30:00,running,11.36,2.28,48.2,174.4,44.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 17:00:00,running,11.19,2.57,42.6,174.1,49.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 17:30:00,running,13.5,2.18,50.3,160.3,46.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 18:00:00,running,11.2,2.26,49.0,169.0,53.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 18:30:00,running,12.49,2.75,52.2,155.9,46.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 19:00:00,running,12.97,2.82,48.3,190.6,50.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 19:30:00,running,11.64,2.37,47.8,201.5,39.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 20:00:00,running,11.56,1.88,50.2,180.1,47.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 20:30:00,running,14.04,2.33,46.3,165.0,41.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 21:00:00,running,11.94,2.83,49.2,187.2,48.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 21:30:00,running,9.86,2.4,53.0,191.4,42.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 22:00:00,running,11.33,2.91,50.3,189.9,47.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 22:30:00,running,11.52,2.69,47.9,179.9,44.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 23:00:00,running,12.33,2.72,46.0,175.7,42.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-04 23:30:00,running,8.4,2.28,49.6,169.5,42.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 00:00:00,running,11.78,2.66,48.4,203.1,48.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 00:30:00,running,12.54,2.77,49.0,176.5,44.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 01:00:00,running,13.49,2.62,48.8,177.6,46.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 01:30:00,running,10.59,2.94,52.1,186.7,47.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 02:00:00,running,11.34,2.77,47.8,194.9,42.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 02:30:00,running,11.95,2.41,53.2,169.1,42.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 03:00:00,running,11.75,2.6,47.3,185.0,48.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 03:30:00,running,13.18,2.7,48.6,175.5,41.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 04:00:00,running,12.17,2.45,52.9,180.2,49.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 04:30:00,running,10.38,2.07,47.4,185.6,45.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 05:00:00,running,11.6,2.96,50.5,180.0,45.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 05:30:00,running,12.52,2.0,55.4,183.2,46.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 06:00:00,running,11.37,2.71,49.7,189.0,46.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 06:30:00,running,12.29,2.26,52.8,190.9,49.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 07:00:00,running,12.81,2.51,50.6,169.1,45.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 07:30:00,running,14.32,2.54,48.1,158.9,41.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 08:00:00,running,10.97,2.89,51.4,189.1,49.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 08:30:00,running,10.28,2.49,55.2,190.4,48.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 09:00:00,running,11.71,2.77,49.6,186.7,47.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 09:30:00,running,10.98,2.68,52.1,176.6,42.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 10:00:00,running,12.11,2.38,52.0,219.1,45.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 10:30:00,running,11.36,2.52,50.2,179.1,48.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 11:00:00,running,11.07,2.53,48.4,173.2,45.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 11:30:00,running,11.68,2.86,47.3,182.2,39.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 12:00:00,running,11.2,2.25,48.6,182.9,44.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 12:30:00,running,13.72,2.33,50.9,204.6,39.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 13:00:00,running,12.16,2.67,49.6,174.0,45.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 13:30:00,running,11.1,2.55,48.8,173.3,45.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 14:00:00,running,11.51,2.68,51.7,184.3,47.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 14:30:00,running,11.78,2.85,49.9,182.9,41.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 15:00:00,running,12.64,2.44,51.5,175.9,45.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 15:30:00,running,11.92,2.25,51.4,175.9,43.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 16:00:00,running,12.66,2.48,49.1,174.1,49.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 16:30:00,running,12.07,2.94,48.2,170.2,44.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 17:00:00,running,12.36,3.1,49.4,188.1,42.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 17:30:00,running,11.11,2.24,47.6,137.2,46.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 18:00:00,running,10.58,3.12,50.3,170.4,43.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 18:30:00,running,12.81,2.19,51.7,162.7,47.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 19:00:00,running,14.87,2.96,53.8,166.5,53.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 19:30:00,running,12.33,2.39,48.8,171.3,46.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 20:00:00,running,13.29,2.1,49.5,179.1,45.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 20:30:00,running,10.34,2.64,52.3,188.8,44.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 21:00:00,running,10.81,2.55,52.1,164.8,39.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 21:30:00,running,11.88,2.34,52.7,159.9,43.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 22:00:00,running,12.39,2.05,47.7,162.4,48.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 22:30:00,running,11.72,2.48,50.2,191.6,47.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 23:00:00,running,11.79,2.6,51.1,188.1,44.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-05 23:30:00,running,11.54,2.5,49.5,169.7,46.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 00:00:00,running,10.74,2.89,52.3,199.3,44.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 00:30:00,running,12.14,2.68,48.2,184.7,40.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 01:00:00,running,11.83,2.68,52.7,200.4,44.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 01:30:00,running,14.42,2.75,45.6,202.4,44.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 02:00:00,running,10.56,1.91,50.6,186.7,46.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 02:30:00,running,12.81,2.22,52.2,194.6,45.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 03:00:00,running,11.73,2.08,52.0,159.2,49.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 03:30:00,running,14.16,3.13,49.9,181.4,43.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 04:00:00,running,11.22,2.31,53.3,191.0,43.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 04:30:00,running,11.62,2.36,52.1,173.9,48.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 05:00:00,running,11.35,2.98,51.3,172.3,45.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 05:30:00,running,12.72,2.6,48.0,181.3,39.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 06:00:00,running,11.93,2.22,49.0,208.3,45.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 06:30:00,running,11.65,2.25,50.4,184.9,46.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 07:00:00,running,13.64,2.86,50.0,193.6,42.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 07:30:00,running,11.16,3.16,50.7,204.8,51.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 08:00:00,running,11.83,2.49,49.0,190.7,48.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 08:30:00,running,13.5,2.67,50.2,175.3,48.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 09:00:00,running,11.89,2.41,50.9,179.2,43.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 09:30:00,running,11.26,2.9,48.5,211.8,47.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 10:00:00,running,10.19,1.78,48.9,165.7,35.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 10:30:00,running,12.06,2.46,47.7,155.6,45.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 11:00:00,running,13.41,2.38,53.0,191.8,44.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 11:30:00,running,10.6,3.1,46.9,178.7,51.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 12:00:00,running,10.56,2.44,49.6,194.2,47.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 12:30:00,running,11.29,2.74,48.7,160.6,45.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 13:00:00,running,11.58,2.18,47.6,172.7,43.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 13:30:00,running,11.71,2.64,50.2,182.7,42.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 14:00:00,running,10.5,2.53,50.3,194.9,42.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 14:30:00,running,12.93,2.53,52.3,180.5,43.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 15:00:00,running,11.38,2.78,51.3,168.1,38.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 15:30:00,running,13.14,2.55,49.8,185.4,49.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 16:00:00,running,11.47,2.29,52.3,191.7,40.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 16:30:00,running,11.73,2.57,46.0,186.6,43.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 17:00:00,running,11.9,2.18,51.7,172.7,45.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 17:30:00,running,13.16,3.29,52.3,186.5,45.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 18:00:00,running,11.52,1.78,48.6,151.9,41.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 18:30:00,running,12.82,1.91,49.9,196.6,46.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 19:00:00,running,10.24,2.21,46.1,161.0,42.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 19:30:00,running,12.34,2.45,48.0,176.5,45.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 20:00:00,running,12.42,2.84,47.6,179.8,44.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 20:30:00,running,11.05,2.77,51.8,177.3,45.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 21:00:00,running,12.28,2.42,51.2,207.5,40.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 21:30:00,running,12.6,2.46,48.2,155.7,46.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 22:00:00,running,10.55,2.31,48.5,173.0,48.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 22:30:00,running,13.66,2.49,51.3,184.0,43.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 23:00:00,running,11.5,2.64,48.9,157.2,47.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-06 23:30:00,running,10.96,2.38,50.4,186.5,42.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 00:00:00,running,12.79,2.46,51.8,179.7,39.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 00:30:00,running,12.72,3.4,53.5,168.7,44.7
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 01:00:00,running,12.26,2.34,52.5,168.2,43.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 01:30:00,running,13.53,2.84,53.2,191.4,44.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 02:00:00,running,12.0,1.53,50.6,182.1,45.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 02:30:00,running,12.63,2.1,51.1,190.2,47.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 03:00:00,running,11.93,2.68,49.2,181.4,45.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 03:30:00,running,14.08,2.8,51.3,213.1,45.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 04:00:00,running,11.46,1.35,52.5,168.0,43.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 04:30:00,running,10.44,2.37,51.2,163.8,46.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 05:00:00,running,11.21,2.69,51.3,165.3,43.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 05:30:00,running,9.95,2.57,53.0,176.7,41.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 06:00:00,running,12.54,2.0,51.9,186.7,47.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 06:30:00,running,14.19,2.36,49.1,176.3,47.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 07:00:00,running,9.96,2.5,46.3,171.3,48.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 07:30:00,running,11.01,2.74,51.8,204.2,42.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 08:00:00,running,11.83,2.56,50.0,200.1,42.9
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 08:30:00,running,11.6,2.1,50.0,230.7,47.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 09:00:00,running,10.12,2.38,47.9,164.6,45.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 09:30:00,running,12.23,2.93,52.2,175.2,45.8
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 10:00:00,running,11.81,2.34,53.4,178.7,38.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 10:30:00,running,10.93,2.44,51.7,168.7,47.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 11:00:00,running,11.47,2.06,52.1,174.2,41.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 11:30:00,running,12.78,2.61,54.9,167.0,48.4
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 12:00:00,running,12.81,2.4,52.7,135.9,42.0
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 12:30:00,running,10.98,2.78,50.3,170.5,39.3
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 13:00:00,running,12.8,2.47,54.4,212.9,47.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 13:30:00,running,12.38,2.81,53.9,177.2,48.1
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 14:00:00,running,11.28,2.94,49.0,182.1,47.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 14:30:00,running,13.91,2.74,47.2,170.4,44.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 15:00:00,running,12.24,2.23,55.4,167.2,47.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 15:30:00,running,12.84,2.73,49.6,167.6,43.5
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 16:00:00,running,13.81,1.9,47.4,204.6,45.2
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 16:30:00,running,11.76,3.0,49.7,180.8,44.6
PUMP_BLD_002_01,BLD_002,TANK_BLD_002_01,2025-10-07 17:00:00,running,12.15,2.44,52.3,190.7,48.1
